at,kind,eval_id,count
2020-05-16T00:00:00,activation_blocked,14,
2020-05-16T00:00:00,activation_blocked,18,
2020-05-16T00:00:00,start_unaffordable,,1
2020-05-17T00:00:00,activation_blocked,14,
2020-05-17T00:00:00,activation_blocked,18,
2020-05-17T00:00:00,start_unaffordable,,1
2020-05-18T00:00:00,activation_blocked,14,
2020-05-18T00:00:00,activation_blocked,18,
2020-05-18T00:00:00,start_unaffordable,,1
2020-05-19T00:00:00,activation_blocked,14,
2020-05-19T00:00:00,activation_blocked,18,
2020-05-19T00:00:00,start_unaffordable,,1
2020-05-20T00:00:00,activation_blocked,14,
2020-05-20T00:00:00,activation_blocked,18,
2020-05-20T00:00:00,start_unaffordable,,1
2020-05-21T00:00:00,activation_blocked,14,
2020-05-21T00:00:00,activation_blocked,18,
2020-05-21T00:00:00,start_unaffordable,,1
2020-05-22T00:00:00,activation_blocked,14,
2020-05-22T00:00:00,activation_blocked,18,
2020-05-22T00:00:00,start_unaffordable,,1
2020-05-23T00:00:00,activation_blocked,14,
2020-05-23T00:00:00,activation_blocked,18,
2020-05-23T00:00:00,start_unaffordable,,1
2020-05-24T00:00:00,activation_blocked,14,
2020-05-24T00:00:00,activation_blocked,18,
2020-05-24T00:00:00,start_unaffordable,,1
2020-05-25T00:00:00,activation_blocked,14,
2020-05-25T00:00:00,activation_blocked,18,
2020-05-25T00:00:00,start_unaffordable,,1
2020-05-26T00:00:00,activation_blocked,14,
2020-05-26T00:00:00,activation_blocked,18,
2020-05-26T00:00:00,start_unaffordable,,1
2020-05-27T00:00:00,activation_blocked,14,
2020-05-27T00:00:00,activation_blocked,18,
2020-05-27T00:00:00,start_unaffordable,,1
2020-05-28T00:00:00,activation_blocked,14,
2020-05-28T00:00:00,activation_blocked,18,
2020-05-28T00:00:00,start_unaffordable,,1
2020-05-29T00:00:00,activation_blocked,14,
2020-05-29T00:00:00,activation_blocked,18,
2020-05-29T00:00:00,start_unaffordable,,1
2020-05-30T00:00:00,activation_blocked,14,
2020-05-30T00:00:00,activation_blocked,18,
2020-05-30T00:00:00,start_unaffordable,,1
2020-05-31T00:00:00,activation_blocked,14,
2020-05-31T00:00:00,activation_blocked,18,
2020-05-31T00:00:00,start_unaffordable,,1
2020-06-01T00:00:00,activation_blocked,18,
2020-06-02T00:00:00,activation_blocked,18,
2020-06-03T00:00:00,activation_blocked,18,
2020-06-03T00:00:00,start_unaffordable,,1
2020-06-04T00:00:00,activation_blocked,18,
2020-06-04T00:00:00,start_unaffordable,,1
2020-06-05T00:00:00,activation_blocked,18,
2020-06-05T00:00:00,start_unaffordable,,1
2020-06-06T00:00:00,activation_blocked,18,
2020-06-06T00:00:00,start_unaffordable,,1
2020-06-07T00:00:00,activation_blocked,18,
2020-06-07T00:00:00,start_unaffordable,,1
2020-06-08T00:00:00,activation_blocked,18,
2020-06-08T00:00:00,start_unaffordable,,1
2020-06-09T00:00:00,activation_blocked,18,
2020-06-09T00:00:00,start_unaffordable,,1
2020-06-10T00:00:00,activation_blocked,18,
2020-06-10T00:00:00,start_unaffordable,,1
2020-06-11T00:00:00,activation_blocked,18,
2020-06-11T00:00:00,start_unaffordable,,1
2020-06-12T00:00:00,activation_blocked,18,
2020-06-12T00:00:00,start_unaffordable,,1
2020-06-13T00:00:00,activation_blocked,18,
2020-06-13T00:00:00,start_unaffordable,,1
2020-06-14T00:00:00,activation_blocked,18,
2020-06-14T00:00:00,start_unaffordable,,1
2020-06-15T00:00:00,activation_blocked,18,
2020-06-15T00:00:00,start_unaffordable,,1
2020-06-16T00:00:00,activation_blocked,18,
2020-06-16T00:00:00,start_unaffordable,,1
2020-06-17T00:00:00,activation_blocked,18,
2020-06-17T00:00:00,start_unaffordable,,1
2020-06-18T00:00:00,activation_blocked,18,
2020-06-18T00:00:00,start_unaffordable,,1
2020-06-19T00:00:00,activation_blocked,18,
2020-06-19T00:00:00,start_unaffordable,,1
2020-06-20T00:00:00,activation_blocked,18,
2020-06-20T00:00:00,start_unaffordable,,1
2020-06-21T00:00:00,activation_blocked,18,
2020-06-21T00:00:00,start_unaffordable,,1
2020-06-22T00:00:00,activation_blocked,18,
2020-06-22T00:00:00,start_unaffordable,,1
2020-06-23T00:00:00,activation_blocked,18,
2020-06-23T00:00:00,start_unaffordable,,1
2020-06-24T00:00:00,activation_blocked,18,
2020-06-24T00:00:00,start_unaffordable,,1
2020-06-25T00:00:00,activation_blocked,18,
2020-06-25T00:00:00,start_unaffordable,,1
2020-06-26T00:00:00,activation_blocked,18,
2020-06-26T00:00:00,start_unaffordable,,1
2020-06-27T00:00:00,activation_blocked,18,
2020-06-27T00:00:00,start_unaffordable,,1
2020-06-28T00:00:00,activation_blocked,18,
2020-06-28T00:00:00,start_unaffordable,,1
2020-06-29T00:00:00,activation_blocked,18,
2020-06-29T00:00:00,start_unaffordable,,1
2020-06-30T00:00:00,activation_blocked,18,
2020-06-30T00:00:00,start_unaffordable,,1
2020-07-02T00:00:00,start_unaffordable,,1
2020-07-03T00:00:00,start_unaffordable,,1
2020-07-04T00:00:00,start_unaffordable,,1
2020-07-05T00:00:00,start_unaffordable,,1
2020-07-06T00:00:00,start_unaffordable,,1
2020-07-07T00:00:00,start_unaffordable,,1
2020-07-08T00:00:00,start_unaffordable,,1
2020-07-09T00:00:00,start_unaffordable,,1
2020-07-10T00:00:00,start_unaffordable,,1
2020-07-11T00:00:00,start_unaffordable,,1
2020-07-12T00:00:00,start_unaffordable,,1
2020-07-13T00:00:00,start_unaffordable,,1
2020-07-14T00:00:00,start_unaffordable,,1
2020-07-15T00:00:00,start_unaffordable,,1
2020-07-16T00:00:00,start_unaffordable,,1
2020-07-17T00:00:00,start_unaffordable,,1
2020-07-18T00:00:00,start_unaffordable,,1
2020-07-19T00:00:00,start_unaffordable,,1
2020-07-20T00:00:00,start_unaffordable,,1
2020-07-21T00:00:00,start_unaffordable,,1
2020-07-22T00:00:00,start_unaffordable,,1
2020-07-23T00:00:00,start_unaffordable,,1
2020-07-24T00:00:00,start_unaffordable,,1
2020-07-25T00:00:00,start_unaffordable,,1
2020-07-26T00:00:00,start_unaffordable,,1
2020-07-27T00:00:00,start_unaffordable,,1
2020-07-28T00:00:00,start_unaffordable,,1
2020-07-29T00:00:00,start_unaffordable,,1
2020-07-30T00:00:00,start_unaffordable,,1
2020-07-31T00:00:00,start_unaffordable,,1
2020-08-04T00:00:00,start_unaffordable,,1
2020-08-05T00:00:00,start_unaffordable,,1
2020-08-06T00:00:00,start_unaffordable,,1
2020-08-07T00:00:00,start_unaffordable,,1
2020-08-08T00:00:00,activation_blocked,19,
2020-08-08T00:00:00,activation_blocked,20,
2020-08-08T00:00:00,activation_blocked,21,
2020-08-08T00:00:00,activation_blocked,22,
2020-08-08T00:00:00,activation_blocked,23,
2020-08-08T00:00:00,activation_blocked,24,
2020-08-08T00:00:00,start_unaffordable,,1
2020-08-09T00:00:00,activation_blocked,19,
2020-08-09T00:00:00,activation_blocked,20,
2020-08-09T00:00:00,activation_blocked,21,
2020-08-09T00:00:00,activation_blocked,22,
2020-08-09T00:00:00,activation_blocked,23,
2020-08-09T00:00:00,activation_blocked,24,
2020-08-09T00:00:00,start_unaffordable,,1
2020-08-10T00:00:00,activation_blocked,19,
2020-08-10T00:00:00,activation_blocked,20,
2020-08-10T00:00:00,activation_blocked,21,
2020-08-10T00:00:00,activation_blocked,22,
2020-08-10T00:00:00,activation_blocked,23,
2020-08-10T00:00:00,activation_blocked,24,
2020-08-10T00:00:00,start_unaffordable,,1
2020-08-11T00:00:00,activation_blocked,19,
2020-08-11T00:00:00,activation_blocked,20,
2020-08-11T00:00:00,activation_blocked,21,
2020-08-11T00:00:00,activation_blocked,22,
2020-08-11T00:00:00,activation_blocked,23,
2020-08-11T00:00:00,activation_blocked,24,
2020-08-11T00:00:00,start_unaffordable,,1
2020-08-12T00:00:00,activation_blocked,19,
2020-08-12T00:00:00,activation_blocked,20,
2020-08-12T00:00:00,activation_blocked,21,
2020-08-12T00:00:00,activation_blocked,22,
2020-08-12T00:00:00,activation_blocked,23,
2020-08-12T00:00:00,activation_blocked,24,
2020-08-12T00:00:00,start_unaffordable,,1
2020-08-13T00:00:00,activation_blocked,19,
2020-08-13T00:00:00,activation_blocked,20,
2020-08-13T00:00:00,activation_blocked,21,
2020-08-13T00:00:00,activation_blocked,22,
2020-08-13T00:00:00,activation_blocked,23,
2020-08-13T00:00:00,activation_blocked,24,
2020-08-13T00:00:00,start_unaffordable,,1
2020-08-14T00:00:00,activation_blocked,19,
2020-08-14T00:00:00,activation_blocked,20,
2020-08-14T00:00:00,activation_blocked,21,
2020-08-14T00:00:00,activation_blocked,22,
2020-08-14T00:00:00,activation_blocked,23,
2020-08-14T00:00:00,activation_blocked,24,
2020-08-14T00:00:00,start_unaffordable,,1
2020-08-15T00:00:00,activation_blocked,19,
2020-08-15T00:00:00,activation_blocked,20,
2020-08-15T00:00:00,activation_blocked,21,
2020-08-15T00:00:00,activation_blocked,22,
2020-08-15T00:00:00,activation_blocked,23,
2020-08-15T00:00:00,activation_blocked,24,
2020-08-15T00:00:00,start_unaffordable,,1
2020-08-16T00:00:00,activation_blocked,19,
2020-08-16T00:00:00,activation_blocked,20,
2020-08-16T00:00:00,activation_blocked,21,
2020-08-16T00:00:00,activation_blocked,22,
2020-08-16T00:00:00,activation_blocked,23,
2020-08-16T00:00:00,activation_blocked,24,
2020-08-16T00:00:00,start_unaffordable,,1
2020-08-17T00:00:00,activation_blocked,19,
2020-08-17T00:00:00,activation_blocked,20,
2020-08-17T00:00:00,activation_blocked,21,
2020-08-17T00:00:00,activation_blocked,22,
2020-08-17T00:00:00,activation_blocked,23,
2020-08-17T00:00:00,activation_blocked,24,
2020-08-17T00:00:00,start_unaffordable,,1
2020-08-18T00:00:00,activation_blocked,19,
2020-08-18T00:00:00,activation_blocked,20,
2020-08-18T00:00:00,activation_blocked,21,
2020-08-18T00:00:00,activation_blocked,22,
2020-08-18T00:00:00,activation_blocked,23,
2020-08-18T00:00:00,activation_blocked,24,
2020-08-18T00:00:00,start_unaffordable,,1
2020-08-19T00:00:00,activation_blocked,19,
2020-08-19T00:00:00,activation_blocked,20,
2020-08-19T00:00:00,activation_blocked,21,
2020-08-19T00:00:00,activation_blocked,22,
2020-08-19T00:00:00,activation_blocked,23,
2020-08-19T00:00:00,activation_blocked,24,
2020-08-19T00:00:00,start_unaffordable,,1
2020-08-20T00:00:00,activation_blocked,19,
2020-08-20T00:00:00,activation_blocked,20,
2020-08-20T00:00:00,activation_blocked,21,
2020-08-20T00:00:00,activation_blocked,22,
2020-08-20T00:00:00,activation_blocked,23,
2020-08-20T00:00:00,activation_blocked,24,
2020-08-20T00:00:00,start_unaffordable,,1
2020-08-21T00:00:00,activation_blocked,19,
2020-08-21T00:00:00,activation_blocked,20,
2020-08-21T00:00:00,activation_blocked,21,
2020-08-21T00:00:00,activation_blocked,22,
2020-08-21T00:00:00,activation_blocked,23,
2020-08-21T00:00:00,activation_blocked,24,
2020-08-21T00:00:00,start_unaffordable,,1
2020-08-22T00:00:00,activation_blocked,19,
2020-08-22T00:00:00,activation_blocked,20,
2020-08-22T00:00:00,activation_blocked,21,
2020-08-22T00:00:00,activation_blocked,22,
2020-08-22T00:00:00,activation_blocked,23,
2020-08-22T00:00:00,activation_blocked,24,
2020-08-22T00:00:00,start_unaffordable,,1
2020-08-23T00:00:00,activation_blocked,19,
2020-08-23T00:00:00,activation_blocked,20,
2020-08-23T00:00:00,activation_blocked,21,
2020-08-23T00:00:00,activation_blocked,22,
2020-08-23T00:00:00,activation_blocked,23,
2020-08-23T00:00:00,activation_blocked,24,
2020-08-23T00:00:00,start_unaffordable,,1
2020-08-24T00:00:00,activation_blocked,24,
2020-08-25T00:00:00,activation_blocked,24,
2020-08-26T00:00:00,activation_blocked,24,
2020-08-27T00:00:00,activation_blocked,24,
2020-08-27T00:00:00,start_unaffordable,,1
2020-08-28T00:00:00,activation_blocked,24,
2020-08-28T00:00:00,start_unaffordable,,1
2020-08-29T00:00:00,activation_blocked,24,
2020-08-29T00:00:00,start_unaffordable,,1
2020-08-30T00:00:00,activation_blocked,24,
2020-08-30T00:00:00,start_unaffordable,,1
2020-08-31T00:00:00,activation_blocked,24,
2020-08-31T00:00:00,start_unaffordable,,1
2020-09-03T00:00:00,start_unaffordable,,1
2020-09-04T00:00:00,start_unaffordable,,1
2020-09-05T00:00:00,start_unaffordable,,1
2020-09-06T00:00:00,start_unaffordable,,1
2020-10-13T00:00:00,activation_blocked,30,
2020-10-13T00:00:00,activation_blocked,31,
2020-10-13T00:00:00,activation_blocked,34,
2020-10-13T00:00:00,activation_blocked,35,
2020-10-13T00:00:00,activation_blocked,36,
2020-10-14T00:00:00,activation_blocked,30,
2020-10-14T00:00:00,activation_blocked,31,
2020-10-14T00:00:00,activation_blocked,34,
2020-10-14T00:00:00,activation_blocked,35,
2020-10-14T00:00:00,activation_blocked,36,
2020-10-15T00:00:00,activation_blocked,30,
2020-10-15T00:00:00,activation_blocked,31,
2020-10-15T00:00:00,activation_blocked,34,
2020-10-15T00:00:00,activation_blocked,35,
2020-10-15T00:00:00,activation_blocked,36,
2020-10-16T00:00:00,activation_blocked,30,
2020-10-16T00:00:00,activation_blocked,31,
2020-10-16T00:00:00,activation_blocked,34,
2020-10-16T00:00:00,activation_blocked,35,
2020-10-16T00:00:00,activation_blocked,36,
2020-10-16T00:00:00,activation_blocked,37,
2020-10-16T00:00:00,activation_blocked,38,
2020-10-17T00:00:00,activation_blocked,30,
2020-10-17T00:00:00,activation_blocked,31,
2020-10-17T00:00:00,activation_blocked,34,
2020-10-17T00:00:00,activation_blocked,35,
2020-10-17T00:00:00,activation_blocked,36,
2020-10-17T00:00:00,activation_blocked,37,
2020-10-17T00:00:00,activation_blocked,38,
2020-10-18T00:00:00,activation_blocked,30,
2020-10-18T00:00:00,activation_blocked,31,
2020-10-18T00:00:00,activation_blocked,34,
2020-10-18T00:00:00,activation_blocked,35,
2020-10-18T00:00:00,activation_blocked,36,
2020-10-18T00:00:00,activation_blocked,37,
2020-10-18T00:00:00,activation_blocked,38,
2020-10-19T00:00:00,activation_blocked,30,
2020-10-19T00:00:00,activation_blocked,31,
2020-10-19T00:00:00,activation_blocked,34,
2020-10-19T00:00:00,activation_blocked,35,
2020-10-19T00:00:00,activation_blocked,36,
2020-10-19T00:00:00,activation_blocked,37,
2020-10-19T00:00:00,activation_blocked,38,
2020-10-20T00:00:00,activation_blocked,30,
2020-10-20T00:00:00,activation_blocked,31,
2020-10-20T00:00:00,activation_blocked,34,
2020-10-20T00:00:00,activation_blocked,35,
2020-10-20T00:00:00,activation_blocked,36,
2020-10-20T00:00:00,activation_blocked,37,
2020-10-20T00:00:00,activation_blocked,38,
2020-10-21T00:00:00,activation_blocked,30,
2020-10-21T00:00:00,activation_blocked,31,
2020-10-21T00:00:00,activation_blocked,34,
2020-10-21T00:00:00,activation_blocked,35,
2020-10-21T00:00:00,activation_blocked,36,
2020-10-21T00:00:00,activation_blocked,37,
2020-10-21T00:00:00,activation_blocked,38,
2020-10-22T00:00:00,activation_blocked,30,
2020-10-22T00:00:00,activation_blocked,31,
2020-10-22T00:00:00,activation_blocked,34,
2020-10-22T00:00:00,activation_blocked,35,
2020-10-22T00:00:00,activation_blocked,36,
2020-10-22T00:00:00,activation_blocked,37,
2020-10-22T00:00:00,activation_blocked,38,
2020-10-23T00:00:00,activation_blocked,30,
2020-10-23T00:00:00,activation_blocked,31,
2020-10-23T00:00:00,activation_blocked,34,
2020-10-23T00:00:00,activation_blocked,35,
2020-10-23T00:00:00,activation_blocked,36,
2020-10-23T00:00:00,activation_blocked,37,
2020-10-23T00:00:00,activation_blocked,38,
2020-10-24T00:00:00,activation_blocked,30,
2020-10-24T00:00:00,activation_blocked,31,
2020-10-24T00:00:00,activation_blocked,34,
2020-10-24T00:00:00,activation_blocked,35,
2020-10-24T00:00:00,activation_blocked,36,
2020-10-24T00:00:00,activation_blocked,37,
2020-10-24T00:00:00,activation_blocked,38,
2020-10-25T00:00:00,activation_blocked,30,
2020-10-25T00:00:00,activation_blocked,31,
2020-10-25T00:00:00,activation_blocked,34,
2020-10-25T00:00:00,activation_blocked,35,
2020-10-25T00:00:00,activation_blocked,36,
2020-10-25T00:00:00,activation_blocked,37,
2020-10-25T00:00:00,activation_blocked,38,
2020-10-25T00:00:00,renewal_unaffordable,26,
2020-10-25T00:00:00,start_unaffordable,,1
2020-10-26T00:00:00,activation_blocked,30,
2020-10-26T00:00:00,activation_blocked,31,
2020-10-26T00:00:00,activation_blocked,34,
2020-10-26T00:00:00,activation_blocked,35,
2020-10-26T00:00:00,activation_blocked,36,
2020-10-26T00:00:00,activation_blocked,37,
2020-10-26T00:00:00,activation_blocked,38,
2020-10-26T00:00:00,start_unaffordable,,1
2020-10-27T00:00:00,activation_blocked,30,
2020-10-27T00:00:00,activation_blocked,31,
2020-10-27T00:00:00,activation_blocked,34,
2020-10-27T00:00:00,activation_blocked,35,
2020-10-27T00:00:00,activation_blocked,36,
2020-10-27T00:00:00,activation_blocked,37,
2020-10-27T00:00:00,activation_blocked,38,
2020-10-27T00:00:00,start_unaffordable,,1
2020-10-28T00:00:00,activation_blocked,30,
2020-10-28T00:00:00,activation_blocked,31,
2020-10-28T00:00:00,activation_blocked,34,
2020-10-28T00:00:00,activation_blocked,35,
2020-10-28T00:00:00,activation_blocked,36,
2020-10-28T00:00:00,activation_blocked,37,
2020-10-28T00:00:00,activation_blocked,38,
2020-10-28T00:00:00,start_unaffordable,,1
2020-10-29T00:00:00,activation_blocked,30,
2020-10-29T00:00:00,activation_blocked,31,
2020-10-29T00:00:00,activation_blocked,34,
2020-10-29T00:00:00,activation_blocked,35,
2020-10-29T00:00:00,activation_blocked,36,
2020-10-29T00:00:00,activation_blocked,37,
2020-10-29T00:00:00,activation_blocked,38,
2020-10-29T00:00:00,start_unaffordable,,1
2020-10-30T00:00:00,activation_blocked,30,
2020-10-30T00:00:00,activation_blocked,31,
2020-10-30T00:00:00,activation_blocked,34,
2020-10-30T00:00:00,activation_blocked,35,
2020-10-30T00:00:00,activation_blocked,36,
2020-10-30T00:00:00,activation_blocked,37,
2020-10-30T00:00:00,activation_blocked,38,
2020-10-30T00:00:00,start_unaffordable,,1
2020-10-31T00:00:00,activation_blocked,30,
2020-10-31T00:00:00,activation_blocked,31,
2020-10-31T00:00:00,activation_blocked,34,
2020-10-31T00:00:00,activation_blocked,35,
2020-10-31T00:00:00,activation_blocked,36,
2020-10-31T00:00:00,activation_blocked,37,
2020-10-31T00:00:00,activation_blocked,38,
2020-10-31T00:00:00,start_unaffordable,,1
2020-11-01T00:00:00,activation_blocked,31,
2020-11-01T00:00:00,activation_blocked,34,
2020-11-01T00:00:00,activation_blocked,35,
2020-11-01T00:00:00,activation_blocked,36,
2020-11-01T00:00:00,activation_blocked,37,
2020-11-01T00:00:00,activation_blocked,38,
2020-11-01T00:00:00,start_unaffordable,,1
2020-11-02T00:00:00,activation_blocked,31,
2020-11-02T00:00:00,activation_blocked,34,
2020-11-02T00:00:00,activation_blocked,35,
2020-11-02T00:00:00,activation_blocked,36,
2020-11-02T00:00:00,activation_blocked,37,
2020-11-02T00:00:00,activation_blocked,38,
2020-11-02T00:00:00,renewal_unaffordable,29,
2020-11-02T00:00:00,start_unaffordable,,1
2020-11-03T00:00:00,activation_blocked,31,
2020-11-03T00:00:00,activation_blocked,34,
2020-11-03T00:00:00,activation_blocked,35,
2020-11-03T00:00:00,activation_blocked,36,
2020-11-03T00:00:00,activation_blocked,37,
2020-11-03T00:00:00,activation_blocked,38,
2020-11-03T00:00:00,renewal_unaffordable,33,
2020-11-03T00:00:00,start_unaffordable,,1
2020-11-04T00:00:00,activation_blocked,31,
2020-11-04T00:00:00,activation_blocked,34,
2020-11-04T00:00:00,activation_blocked,35,
2020-11-04T00:00:00,activation_blocked,36,
2020-11-04T00:00:00,activation_blocked,37,
2020-11-04T00:00:00,activation_blocked,38,
2020-11-04T00:00:00,start_unaffordable,,1
2020-11-05T00:00:00,activation_blocked,28,
2020-11-05T00:00:00,activation_blocked,31,
2020-11-05T00:00:00,activation_blocked,32,
2020-11-05T00:00:00,activation_blocked,34,
2020-11-05T00:00:00,activation_blocked,35,
2020-11-05T00:00:00,activation_blocked,36,
2020-11-05T00:00:00,activation_blocked,37,
2020-11-05T00:00:00,activation_blocked,38,
2020-11-05T00:00:00,start_unaffordable,,1
2020-11-06T00:00:00,activation_blocked,28,
2020-11-06T00:00:00,activation_blocked,31,
2020-11-06T00:00:00,activation_blocked,32,
2020-11-06T00:00:00,activation_blocked,34,
2020-11-06T00:00:00,activation_blocked,35,
2020-11-06T00:00:00,activation_blocked,36,
2020-11-06T00:00:00,activation_blocked,37,
2020-11-06T00:00:00,activation_blocked,38,
2020-11-06T00:00:00,start_unaffordable,,1
2020-11-07T00:00:00,activation_blocked,28,
2020-11-07T00:00:00,activation_blocked,31,
2020-11-07T00:00:00,activation_blocked,32,
2020-11-07T00:00:00,activation_blocked,34,
2020-11-07T00:00:00,activation_blocked,35,
2020-11-07T00:00:00,activation_blocked,36,
2020-11-07T00:00:00,activation_blocked,37,
2020-11-07T00:00:00,activation_blocked,38,
2020-11-07T00:00:00,start_unaffordable,,1
2020-11-08T00:00:00,activation_blocked,28,
2020-11-08T00:00:00,activation_blocked,31,
2020-11-08T00:00:00,activation_blocked,32,
2020-11-08T00:00:00,activation_blocked,34,
2020-11-08T00:00:00,activation_blocked,35,
2020-11-08T00:00:00,activation_blocked,36,
2020-11-08T00:00:00,activation_blocked,37,
2020-11-08T00:00:00,activation_blocked,38,
2020-11-08T00:00:00,start_unaffordable,,1
2021-07-08T00:00:00,activation_blocked,63,
2021-07-08T00:00:00,activation_blocked,64,
2021-07-08T00:00:00,activation_blocked,72,
2021-07-08T00:00:00,activation_blocked,73,
2021-07-08T00:00:00,activation_blocked,77,
2021-07-09T00:00:00,activation_blocked,63,
2021-07-09T00:00:00,activation_blocked,64,
2021-07-09T00:00:00,activation_blocked,72,
2021-07-09T00:00:00,activation_blocked,73,
2021-07-09T00:00:00,activation_blocked,77,
2021-07-10T00:00:00,activation_blocked,50,
2021-07-10T00:00:00,activation_blocked,63,
