case,months,start,end,rr,budget,eligible,incoming_trade,accepted,closed,breached,trade_key,interval_start,exit
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.75,1500,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,2.75,6800,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.00,1500,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.00,6800,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.25,1500,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.25,6800,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.50,1500,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,3.50,6800,True,,80,80,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1000,1500,True,,62,62,False,,,
1m_2022-02-01,1,2022-02-01T00:00:00,2022-03-01T00:00:00,1000,6800,True,,62,62,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.50,1500,True,,160,160,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.50,6800,True,,160,160,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.75,1500,True,,142,142,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,0.75,6800,True,,142,142,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.00,1500,True,,130,130,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.00,6800,True,,130,130,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.25,1500,True,,120,120,True,RR1.25:4-5:183:736,2022-03-15T04:15:40,2022-03-15T09:00:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.25,6800,True,,120,120,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.50,1500,True,,116,116,True,RR1.50:17-18:136:667,2022-03-08T17:54:40,2022-03-08T18:32:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.50,6800,True,,116,116,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.75,1500,True,,106,106,True,RR1.75:17-18:136:667,2022-03-08T17:54:40,2022-03-08T18:32:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1.75,6800,True,,106,106,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.00,1500,True,,105,105,True,RR2.00:17-18:136:667,2022-03-08T17:54:40,2022-03-08T18:32:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.00,6800,True,,105,105,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.25,1500,True,,96,96,True,RR2.25:17-18:136:667,2022-03-08T17:54:40,2022-03-08T18:32:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.25,6800,True,,96,96,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.50,1500,True,,95,95,True,RR2.50:2-3:201:763,2022-03-08T02:15:40,2022-03-08T07:29:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.50,6800,True,,95,95,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.75,1500,True,,93,93,True,RR2.75:2-3:201:763,2022-03-08T02:15:40,2022-03-08T07:29:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,2.75,6800,True,,93,93,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.00,1500,True,,92,92,True,RR3.00:2-3:201:763,2022-03-08T02:15:40,2022-03-08T07:29:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.00,6800,True,,92,92,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.25,1500,True,,84,84,True,RR3.25:2-3:201:763,2022-03-08T02:15:40,2022-03-08T07:29:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.25,6800,True,,84,84,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.50,1500,True,,84,84,True,RR3.50:2-3:201:763,2022-03-08T02:15:40,2022-03-08T07:29:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,3.50,6800,True,,84,84,False,,,
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1000,1500,True,,56,56,True,RR1000:all:1758:6026,2022-03-08T17:54:40,2022-03-08T18:32:40
1m_2022-03-01,1,2022-03-01T00:00:00,2022-04-01T00:00:00,1000,6800,True,,56,56,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.50,1500,True,,132,132,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.50,6800,True,,132,132,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.75,1500,True,,121,121,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,0.75,6800,True,,121,121,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.00,1500,True,,108,108,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.00,6800,True,,108,108,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.25,1500,True,,105,105,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.25,6800,True,,105,105,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.50,1500,True,,103,103,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.50,6800,True,,103,103,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.75,1500,True,,100,100,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1.75,6800,True,,100,100,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.00,1500,True,,98,98,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.00,6800,True,,98,98,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.25,1500,True,,97,97,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.25,6800,True,,97,97,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.50,1500,True,,96,96,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.50,6800,True,,96,96,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.75,1500,True,,94,94,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,2.75,6800,True,,94,94,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.00,1500,True,,91,91,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.00,6800,True,,91,91,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.25,1500,True,,91,91,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.25,6800,True,,91,91,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.50,1500,True,,91,91,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,3.50,6800,True,,91,91,False,,,
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1000,1500,True,,76,76,True,RR1000:all:1848:6346,2022-04-22T21:21:20,2022-04-22T21:31:40
1m_2022-04-01,1,2022-04-01T00:00:00,2022-05-01T00:00:00,1000,6800,True,,76,76,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,0.50,1500,True,,151,151,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,0.50,6800,True,,151,151,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,0.75,1500,True,,140,140,True,RR0.75:10-11:201:774,2022-05-12T10:46:40,2022-05-12T11:45:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,0.75,6800,True,,140,140,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.00,1500,True,,127,127,True,RR1.00:21-22:209:746,2022-05-11T21:25:40,2022-05-11T22:15:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.00,6800,True,,127,127,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.25,1500,True,,125,125,True,RR1.25:3-4:205:767,2022-05-12T03:42:40,2022-05-12T08:23:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.25,6800,True,,125,125,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.50,1500,True,,122,122,True,RR1.50:21-22:209:746,2022-05-11T21:25:40,2022-05-11T22:15:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.50,6800,True,,122,122,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.75,1500,True,,120,120,True,RR1.75:21-22:209:746,2022-05-11T21:25:40,2022-05-11T22:15:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1.75,6800,True,,120,120,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.00,1500,True,,117,117,True,RR2.00:21-22:209:746,2022-05-11T21:25:40,2022-05-11T22:15:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.00,6800,True,,117,117,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.25,1500,True,,112,112,True,RR2.25:16-17:341:936,2022-05-11T16:51:40,2022-05-11T20:05:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.25,6800,True,,112,112,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.50,1500,True,,110,110,True,RR2.50:16-17:341:936,2022-05-11T16:51:40,2022-05-11T20:05:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.50,6800,True,,110,110,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.75,1500,True,,107,107,True,RR2.75:21-22:209:746,2022-05-11T21:25:40,2022-05-11T22:15:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,2.75,6800,True,,107,107,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,3.00,1500,True,,103,103,True,RR3.00:21-22:209:746,2022-05-11T21:25:40,2022-05-11T22:15:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,3.00,6800,True,,103,103,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,3.25,1500,True,,102,102,True,RR3.25:2-3:216:822,2022-05-12T02:40:40,2022-05-12T03:02:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,3.25,6800,True,,102,102,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,3.50,1500,True,,101,101,True,RR3.50:3-4:205:767,2022-05-12T03:42:40,2022-05-12T08:23:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,3.50,6800,True,,101,101,False,,,
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1000,1500,True,,83,83,True,RR1000:all:1900:6526,2022-05-11T16:51:40,2022-05-11T20:05:40
1m_2022-05-01,1,2022-05-01T00:00:00,2022-06-01T00:00:00,1000,6800,True,,83,83,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,0.50,1500,True,,143,143,True,RR0.50:18-19:173:765,2022-06-14T18:35:40,2022-06-14T22:08:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,0.50,6800,True,,143,143,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,0.75,1500,True,,139,139,True,RR0.75:15-16:255:888,2022-06-14T15:30:40,2022-06-14T16:40:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,0.75,6800,True,,139,139,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.00,1500,True,,135,135,True,RR1.00:23-24:36:329,2022-06-13T23:05:40,2022-06-13T23:30:00
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.00,6800,True,,135,135,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.25,1500,True,,128,128,True,RR1.25:15-16:255:888,2022-06-14T15:30:40,2022-06-14T16:40:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.25,6800,True,,128,128,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.50,1500,True,,125,125,True,RR1.50:18-19:172:763,2022-06-13T18:40:40,2022-06-13T22:10:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.50,6800,True,,125,125,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.75,1500,True,,122,122,True,RR1.75:6-7:215:825,2022-06-13T07:42:40,2022-06-13T07:42:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1.75,6800,True,,122,122,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.00,1500,True,,120,120,True,RR2.00:15-16:254:886,2022-06-13T15:11:40,2022-06-13T17:11:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.00,6800,True,,120,120,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.25,1500,True,,118,118,True,RR2.25:21-22:218:774,2022-06-10T21:55:20,2022-06-10T22:46:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.25,6800,True,,118,118,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.50,1500,True,,115,115,True,RR2.50:18-19:172:763,2022-06-13T18:40:40,2022-06-13T22:10:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.50,6800,True,,115,115,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.75,1500,True,,115,115,True,RR2.75:15-16:254:886,2022-06-13T15:11:40,2022-06-13T17:11:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,2.75,6800,True,,115,115,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,3.00,1500,True,,115,115,True,RR3.00:18-19:172:763,2022-06-13T18:40:40,2022-06-13T22:10:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,3.00,6800,True,,115,115,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,3.25,1500,True,,110,110,True,RR3.25:13-14:223:846,2022-06-14T13:44:40,2022-06-14T14:45:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,3.25,6800,True,,110,110,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,3.50,1500,True,,108,108,True,RR3.50:18-19:172:763,2022-06-13T18:40:40,2022-06-13T22:10:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,3.50,6800,True,,108,108,False,,,
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1000,1500,True,,89,89,True,RR1000:all:1988:6815,2022-06-09T18:41:20,2022-06-09T19:11:40
1m_2022-06-01,1,2022-06-01T00:00:00,2022-07-01T00:00:00,1000,6800,True,,89,89,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,0.50,1500,True,,132,132,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,0.50,6800,True,,132,132,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,0.75,1500,True,,123,123,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,0.75,6800,True,,123,123,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.00,1500,True,,115,115,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.00,6800,True,,115,115,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.25,1500,True,,109,109,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.25,6800,True,,109,109,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.50,1500,True,,103,103,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.50,6800,True,,103,103,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.75,1500,True,,93,93,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1.75,6800,True,,93,93,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.00,1500,True,,90,90,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.00,6800,True,,90,90,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.25,1500,True,,87,87,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.25,6800,True,,87,87,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.50,1500,True,,84,84,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.50,6800,True,,84,84,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.75,1500,True,,83,83,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,2.75,6800,True,,83,83,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,3.00,1500,True,,82,82,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,3.00,6800,True,,82,82,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,3.25,1500,True,,82,82,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,3.25,6800,True,,82,82,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,3.50,1500,True,,82,82,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,3.50,6800,True,,82,82,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1000,1500,True,,73,73,False,,,
1m_2022-07-01,1,2022-07-01T00:00:00,2022-08-01T00:00:00,1000,6800,True,,73,73,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,0.50,1500,True,,143,143,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,0.50,6800,True,,143,143,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,0.75,1500,True,,138,138,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,0.75,6800,True,,138,138,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.00,1500,True,,128,128,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.00,6800,True,,128,128,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.25,1500,True,,124,124,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.25,6800,True,,124,124,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.50,1500,True,,118,118,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.50,6800,True,,118,118,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.75,1500,True,,115,115,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1.75,6800,True,,115,115,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.00,1500,True,,112,112,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.00,6800,True,,112,112,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.25,1500,True,,109,109,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.25,6800,True,,109,109,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.50,1500,True,,107,107,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.50,6800,True,,107,107,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.75,1500,True,,107,107,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,2.75,6800,True,,107,107,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,3.00,1500,True,,104,104,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,3.00,6800,True,,104,104,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,3.25,1500,True,,103,103,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,3.25,6800,True,,103,103,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,3.50,1500,True,,102,102,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,3.50,6800,True,,102,102,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1000,1500,True,,86,86,False,,,
1m_2022-08-01,1,2022-08-01T00:00:00,2022-09-01T00:00:00,1000,6800,True,,86,86,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,0.50,1500,True,,148,148,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,0.50,6800,True,,148,148,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,0.75,1500,True,,136,136,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,0.75,6800,True,,136,136,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.00,1500,True,,125,125,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.00,6800,True,,125,125,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.25,1500,True,,120,120,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.25,6800,True,,120,120,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.50,1500,True,,116,116,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.50,6800,True,,116,116,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.75,1500,True,,113,113,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1.75,6800,True,,113,113,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.00,1500,True,,109,109,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.00,6800,True,,109,109,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.25,1500,True,,107,107,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.25,6800,True,,107,107,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.50,1500,True,,106,106,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.50,6800,True,,106,106,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.75,1500,True,,107,107,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,2.75,6800,True,,107,107,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,3.00,1500,True,,103,103,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,3.00,6800,True,,103,103,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,3.25,1500,True,,101,101,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,3.25,6800,True,,101,101,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,3.50,1500,True,,100,100,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,3.50,6800,True,,100,100,False,,,
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1000,1500,True,,92,92,True,RR1000:all:2269:7804,2022-09-23T18:24:40,2022-09-23T18:44:40
1m_2022-09-01,1,2022-09-01T00:00:00,2022-10-01T00:00:00,1000,6800,True,,92,92,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,0.50,1500,True,,129,128,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,0.50,6800,True,,129,128,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,0.75,1500,True,,123,122,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,0.75,6800,True,,123,122,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.00,1500,True,,117,116,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.00,6800,True,,117,116,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.25,1500,True,,115,114,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.25,6800,True,,115,114,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.50,1500,True,,112,111,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.50,6800,True,,112,111,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.75,1500,True,,111,110,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,1.75,6800,True,,111,110,False,,,
1m_2022-10-01,1,2022-10-01T00:00:00,2022-11-01T00:00:00,2.00,1500,True,,104,103,False,,,
