date,RR:0.50,RR:1.00,RR:2.50,GG:1.25,rr_pair,cross_pair,rr_triple,cross_triple
2026-01-06,18603.0,25596.75,34534.55,31222.65,26568.775,24912.825,26244.766666666666,25140.8
2026-01-07,18638.15,25661.4,34481.75,31056.3,26559.95,24847.225,26260.433333333334,25118.61666666667
2026-01-08,18493.9,25444.65,34164.0,30925.0,26328.95,24709.45,26034.183333333334,24954.516666666666
2026-01-09,18813.6,25701.95,34436.85,31364.15,26625.225,25088.875,26317.466666666667,25293.233333333334
2026-01-12,19208.2,26235.05,34863.1,31751.4,27035.65,25479.800000000003,26768.783333333333,25731.55
2026-01-13,19321.8,26314.7,34956.35,31773.25,27139.074999999997,25547.525,26864.283333333333,25803.25
2026-01-14,19358.9,26379.8,34861.45,31120.85,27110.175,25239.875,26866.716666666667,25619.85
2026-01-15,19153.15,26246.05,34944.2,31238.95,27048.675,25196.050000000003,26781.13333333333,25546.05
2026-01-16,19160.85,26083.8,34828.95,31280.65,26994.899999999998,25220.75,26691.199999999997,25508.433333333334
2026-01-19,19082.15,25792.1,34537.25,30681.85,26809.7,24882.0,26470.5,25185.366666666665
2026-01-20,19289.35,26026.9,34775.15,30622.0,27032.25,24955.675,26697.133333333335,25312.75
2026-01-21,19778.05,26693.2,35838.95,31092.7,27808.5,25435.375,27436.733333333334,25854.65
2026-01-22,19786.8,26734.5,35942.75,31193.9,27864.775,25490.35,27488.016666666666,25905.066666666666
2026-01-23,19711.05,26658.75,36077.05,31494.1,27894.050000000003,25602.574999999997,27482.283333333333,25954.63333333333
2026-01-26,19828.75,26782.5,36444.95,32055.8,28136.85,25942.275,27685.399999999998,26222.35
2026-01-27,19904.25,26948.05,36501.65,32359.5,28202.95,26131.875,27784.65,26403.933333333334
2026-01-28,19873.9,26892.75,36525.4,32205.2,28199.65,26039.550000000003,27764.016666666666,26323.95
2026-01-29,19922.15,26967.5,36680.65,32651.3,28301.4,26286.725,27856.766666666666,26513.65
2026-01-30,19224.85,26270.2,35894.9,31648.95,27559.875,25436.9,27129.983333333334,25714.666666666668
2026-02-02,18945.0,26067.4,36335.6,32092.65,27640.3,25518.825,27116.0,25701.683333333334
2026-02-03,18782.65,25789.65,36126.85,32134.05,27454.75,25458.35,26899.716666666667,25568.783333333333
2026-02-04,18977.4,25895.4,36004.1,31997.25,27490.75,25487.325,26958.966666666667,25623.350000000002
2026-02-05,18236.1,24966.65,35075.35,31046.4,26655.725,24641.25,26092.7,24749.716666666667
2026-02-06,18973.7,25755.75,35869.6,32218.15,27421.65,25595.925000000003,26866.35,25649.2
2026-02-09,19053.45,25787.0,35984.35,32061.45,27518.9,25557.45,26941.6,25633.966666666667
2026-02-10,19102.45,25682.55,35754.0,31805.65,27428.225,25454.050000000003,26846.333333333332,25530.216666666667
2026-02-11,19409.05,26087.2,36036.65,31359.4,27722.85,25384.225,27177.633333333335,25618.55
2026-02-12,19102.65,25889.4,35689.8,30968.65,27396.225000000002,25035.65,26893.95,25320.233333333334
2026-02-13,18257.35,24817.1,34617.5,29791.35,26437.425,24024.35,25897.316666666666,24288.6
2026-02-16,18074.15,24567.4,34367.8,29448.75,26220.975000000002,23761.45,25669.783333333336,24030.100000000002
2026-02-17,17938.35,24450.15,34128.1,29104.4,26033.225,23521.375,25505.533333333333,23830.966666666667
2026-02-18,17792.9,24266.2,34039.65,29229.15,25916.275,23511.025,25366.25,23762.75
2026-02-19,17725.6,24211.9,33801.4,28760.75,25763.5,23243.175,25246.3,23566.083333333332
2026-02-20,17963.3,24485.6,34685.15,28992.0,26324.225,23477.65,25711.35,23813.63333333333
2026-02-23,18170.6,24714.4,34886.0,29070.7,26528.3,23620.65,25923.666666666668,23985.233333333334
2026-02-24,18519.3,24883.6,34962.35,28980.35,26740.824999999997,23749.824999999997,26121.75,24127.75
2026-02-25,18573.4,24937.7,35162.05,29580.1,26867.725000000002,24076.75,26224.383333333335,24363.733333333334
2026-02-26,18737.2,25008.0,35484.85,29612.3,27111.025,24174.75,26410.016666666666,24452.5
2026-02-27,18305.8,24582.65,34957.05,29616.1,26631.425000000003,23960.949999999997,25948.5,24168.183333333334
2026-03-02,19319.95,25042.85,35444.4,30185.95,27382.175000000003,24752.95,26602.4,24849.583333333332
2026-03-03,18905.15,24643.6,35045.15,29903.65,26975.15,24404.4,26197.966666666667,24484.133333333335
2026-03-04,18481.25,24079.2,34778.75,30522.3,26630.0,24501.775,25779.733333333334,24360.916666666668
2026-03-05,18748.9,23823.35,34522.9,29827.0,26635.9,24287.95,25698.383333333335,24133.083333333332
2026-03-06,18199.65,23299.1,34097.65,29461.8,26148.65,23830.725,25198.8,23653.516666666666
2026-03-09,19376.3,24148.35,35415.45,30533.9,27395.875,24955.1,26313.366666666665,24686.183333333334
2026-03-10,19578.4,23948.5,35011.15,30717.7,27294.775,25148.050000000003,26179.350000000002,24748.2
2026-03-11,19358.95,23600.6,35238.85,30315.3,27298.9,24837.125,26066.13333333333,24424.95
2026-03-12,19072.2,23190.35,34995.6,29934.0,27033.9,24503.1,25752.716666666667,24065.516666666666
2026-03-13,18809.4,22897.65,34884.9,29219.1,26847.15,24014.25,25530.65,23642.05
2026-03-16,18736.45,22892.75,34586.05,29341.85,26661.25,24039.15,25405.083333333336,23657.016666666666
2026-03-17,18789.2,22842.0,34608.3,29806.0,26698.75,24297.6,25413.166666666668,23812.4
2026-03-18,18869.95,22752.25,34673.55,29596.2,26771.75,24233.075,25431.916666666668,23739.466666666667
2026-03-19,18459.6,22518.4,34258.25,29822.0,26358.925,24140.8,25078.75,23600.0
2026-03-20,18064.3,21958.6,33698.45,29218.15,25881.375,23641.225,24573.783333333333,23080.35
2026-03-23,17526.05,21658.9,33195.25,29901.95,25360.65,23714.0,24126.733333333334,23028.966666666667
2026-03-24,17581.75,21383.6,32739.95,29580.1,25160.85,23580.925,23901.766666666666,22848.483333333334
2026-03-25,17302.0,21131.85,32488.2,28649.1,24895.1,22975.55,23640.683333333334,22360.983333333334
2026-03-26,17250.2,20806.55,31964.9,28021.3,24607.550000000003,22635.75,23340.55,22026.016666666666
2026-03-27,16989.35,20588.75,31540.7,27234.4,24265.025,22111.875,23039.6,21604.166666666668
2026-03-30,17047.55,20702.05,31950.5,27353.15,24499.025,22200.35,23233.366666666665,21700.916666666668
2026-03-31,17918.6,21699.7,33185.35,28496.05,25551.975,23207.324999999997,24267.88333333333,22704.783333333333
2026-04-01,18121.3,22190.9,33989.75,28529.2,26055.525,23325.25,24767.316666666666,22947.133333333335
2026-04-02,18110.1,22179.7,33817.55,29296.8,25963.825,23703.449999999997,24702.45,23195.533333333333
2026-04-03,17962.85,21914.45,33552.3,29084.55,25757.575,23523.699999999997,24476.533333333333,22987.283333333333
2026-04-06,17902.5,21934.1,33641.55,29410.8,25772.025,23656.65,24492.716666666667,23082.466666666667
2026-04-07,17393.65,21425.25,33130.2,29874.0,25261.925,23633.825,23983.033333333333,22897.633333333335
2026-04-08,17338.25,21318.4,32954.6,29785.4,25146.425,23561.825,23870.416666666668,22814.016666666666
2026-04-09,17249.0,21060.65,33107.9,30040.6,25178.45,23644.8,23805.850000000002,22783.416666666668
2026-04-10,17401.6,21259.8,33289.75,29941.25,25345.675,23671.425,23983.716666666667,22867.55
2026-04-13,17820.25,21684.95,34290.5,30852.95,26055.375,24336.6,24598.566666666666,23452.716666666667
2026-04-14,18030.45,22022.25,34616.35,31366.65,26323.4,24698.550000000003,24889.683333333334,23806.45
2026-04-15,18058.65,22100.45,34729.15,31923.15,26393.9,24990.9,24962.75,24027.416666666668
2026-04-16,17958.9,22069.3,34576.55,31810.7,26267.725000000002,24884.800000000003,24868.25,23946.3
2026-04-17,17847.65,21943.05,34510.3,32183.4,26178.975000000002,25015.525,24767.0,23991.36666666667
2026-04-20,18059.4,22038.85,34618.15,32354.85,26338.775,25207.125,24905.466666666667,24151.033333333333
2026-04-21,17996.1,21620.55,34067.85,31656.65,26031.975,24826.375,24561.5,23757.766666666666
2026-04-22,18192.7,21954.65,34650.2,31861.85,26421.449999999997,25027.275,24932.516666666666,24003.066666666666
2026-04-23,18349.4,21929.95,34738.05,31707.5,26543.725000000002,25028.45,25005.800000000003,23995.61666666667
2026-04-24,19154.15,22734.7,35641.4,31801.1,27397.775,25477.625,25843.416666666668,24563.316666666666
2026-04-27,19249.9,22876.5,35574.2,32011.9,27412.05,25630.9,25900.2,24712.766666666666
2026-04-28,19424.0,22802.6,35457.45,31831.05,27440.725,25627.525,25894.68333333333,24685.88333333333
2026-04-29,19446.35,22841.45,35342.3,31412.3,27394.325,25429.324999999997,25876.7,24566.7
2026-04-30,20105.85,23703.6,35953.75,32237.55,28029.8,26171.699999999997,26587.733333333334,25349.0
2026-05-01,20445.05,23908.9,36159.05,32622.75,28302.050000000003,26533.9,26837.666666666668,25658.9
2026-05-04,20015.6,23585.55,35835.85,32231.05,27925.725,26123.324999999997,26479.0,25277.399999999998
2026-05-05,20625.7,24211.75,36590.65,32670.8,28608.175000000003,26648.25,27142.7,25836.083333333332
2026-05-06,21152.4,24906.95,37075.95,33872.0,29114.175,27512.2,27711.766666666666,26643.783333333333
2026-05-07,21315.2,25069.75,37503.75,33753.1,29409.475,27534.15,27962.9,26712.683333333334
2026-05-08,22108.95,25957.5,38452.1,34614.65,30280.525,28361.800000000003,28839.516666666666,27560.36666666667
2026-05-11,21960.25,25808.8,38133.9,34582.5,30047.075,28271.375,28634.316666666666,27450.516666666666
2026-05-12,21674.45,25917.0,38277.15,34135.6,29975.800000000003,27905.025,28622.86666666667,27242.35
2026-05-13,22297.1,26677.75,39065.95,34739.8,30681.524999999998,28518.45,29346.93333333333,27904.883333333335
2026-05-14,21879.2,26296.9,38790.1,34725.5,30334.65,28302.35,28988.733333333334,27633.86666666667
2026-05-15,22409.05,26039.25,38257.95,33663.1,30333.5,28036.074999999997,28902.083333333332,27370.466666666667
2026-05-18,23148.8,26848.5,39401.75,33722.8,31275.275,28435.800000000003,29799.683333333334,27906.7
2026-05-19,22957.0,26737.2,39144.45,32851.85,31050.725,27904.425,29612.88333333333,27515.35
2026-05-20,23082.7,26705.0,39923.4,32712.45,31503.050000000003,27897.575,29903.7,27500.05
2026-05-21,22955.45,26577.75,39328.2,32707.55,31141.824999999997,27831.5,29620.466666666667,27413.583333333332
2026-05-22,23271.8,26365.1,38947.05,32791.8,31109.425000000003,28031.800000000003,29527.983333333334,27476.233333333334
2026-05-25,23274.2,26387.5,38888.5,32938.15,31081.35,28106.175000000003,29516.733333333334,27533.283333333333
2026-05-26,23117.5,26194.3,38695.3,33291.8,30906.4,28204.65,29335.7,27534.533333333333
2026-05-27,23479.0,26644.45,39201.55,33291.9,31340.275,28385.45,29775.0,27805.11666666667
2026-05-28,23469.2,26833.65,39251.35,33500.55,31360.275,28484.875,29851.4,27934.466666666667
2026-05-29,23334.9,26725.85,39289.65,33580.7,31312.275,28457.8,29783.466666666667,27880.483333333334
2026-06-01,23395.1,26832.1,39147.4,33847.95,31271.25,28621.524999999998,29791.533333333333,28025.05
2026-06-02,23188.35,26515.85,38831.15,34142.15,31009.75,28665.25,29511.783333333333,27948.783333333333
2026-06-03,22861.65,26062.7,38378.0,33398.45,30619.825,28130.05,29100.783333333333,27440.933333333334
2026-06-04,22557.8,25991.35,37621.7,33105.15,30089.75,27831.475,28723.616666666665,27218.1
2026-06-05,22117.95,25403.2,37033.55,32942.0,29575.75,27529.975,28184.9,26821.05
2026-06-08,22992.1,26359.85,38151.9,33375.25,30572.0,28183.675,29167.95,27575.733333333334
2026-06-09,23861.3,27531.6,39435.7,33917.5,31648.5,28889.4,30276.199999999997,28436.8
2026-06-10,22885.55,26555.85,38459.95,31789.6,30672.75,27337.574999999997,29300.449999999997,27077.0
2026-06-11,23665.65,27765.45,40047.65,33332.75,31856.65,28499.2,30492.916666666668,28254.61666666667
2026-06-12,24399.8,28819.25,40045.5,32893.6,32222.65,28646.699999999997,31088.183333333334,28704.216666666667
2026-06-15,24448.95,28930.95,40241.75,33273.7,32345.35,28861.324999999997,31207.216666666667,28884.533333333333
2026-06-16,24156.55,28496.05,39807.9,33240.05,31982.225,28698.300000000003,30820.166666666668,28630.883333333335
2026-06-17,22915.05,27099.55,38370.5,32529.6,30642.775,27722.324999999997,29461.7,27514.733333333334
2026-06-18,22772.35,26956.85,38227.8,32977.6,30500.075,27874.975,29319.0,27568.93333333333
2026-06-19,22632.45,26909.55,38321.95,33142.35,30477.199999999997,27887.4,29287.983333333334,27561.45
2026-06-22,23154.6,27480.15,39390.3,33480.15,31272.45,28317.375,30008.350000000002,28038.3
2026-06-23,22787.9,26869.95,38780.1,32124.85,30784.0,27456.375,29479.316666666666,27260.9
2026-06-24,22140.5,26367.2,37431.85,32934.15,29786.175,27537.325,28646.516666666666,27147.283333333333
2026-06-25,22117.65,26344.35,37467.05,32734.35,29792.350000000002,27426.0,28643.016666666666,27065.45
2026-06-26,21987.25,26213.95,37288.3,33398.2,29637.775,27692.725,28496.5,27199.8
2026-06-29,21984.15,26624.45,38327.95,33359.1,30156.05,27671.625,28978.85,27322.566666666666
2026-06-30,22563.7,27150.55,38945.6,34035.7,30754.65,28299.699999999997,29553.283333333333,27916.649999999998
